customerID,tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_totalcharges_ratio
8327-LZKAS,43,1,1,1,107.55,4533.9,1,0.009484108604071551
5887-IKKYO,58,1,2,3,94.35,5563.65,0,0.010424811050299713
1075-BGWOH,16,1,0,1,98.75,1587.55,1,0.010078422726843249
1755-RMCXH,2,1,0,0,20.3,40.25,0,0.049689440993788817
0302-JOIVN,8,1,0,1,101.15,842.9,1,0.009491042828330763
3858-XHYJO,40,1,1,3,105.75,4228.55,0,0.009459507396152344
4299-SIMNS,9,1,0,1,81.15,784.45,0,0.011473006565109311
7025-IWFHT,41,1,1,1,89.55,3729.75,0,0.010992693880286883
6261-LHRTG,26,1,0,2,54.75,1406.9,0,0.018480346861894946
7841-FCRQD,33,1,1,2,53.75,1857.3,0,0.017767727346147635
2056-EVGZL,68,1,1,2,105.75,7322.5,0,0.009286445885967907
8777-MBMTS,65,1,2,2,105.85,6725.5,0,0.009664708943572969
7753-USQYQ,55,1,1,1,64.2,3627.3,0,0.015162793262206048
5366-IJEQJ,20,1,0,1,88.7,1761.45,1,0.011354281983593062
7661-CPURM,19,1,1,2,87.7,1725.95,0,0.011008430139922941
6233-HXJMX,45,1,0,2,89.3,4192.15,0,0.010734348723208855
5902-WBLSE,70,1,2,2,20.15,1411.2,0,0.0496031746031746
1981-INRFU,2,1,0,1,79.75,164.5,1,0.0121580547112462
4971-PUYQO,27,1,0,0,94.55,2724.6,1,0.009909711517286942
3239-TPHPZ,12,1,2,1,20.05,264.55,0,0.045360045360045356
5115-GZDEL,72,0,2,2,67.2,4671.7,0,0.015411948541216261
3338-CVVEH,12,1,0,1,94.55,1173.55,0,0.010225384517063611
8485-GJCDN,5,1,0,0,69.05,318.5,1,0.015698587127158554
2615-YVMYX,71,1,0,1,107.5,7713.55,0,0.009204581548055046
2851-STERV,35,1,1,1,73.0,2471.25,0,0.014162873039959535
4393-GEADV,70,1,2,2,114.75,7842.3,0,0.008925952845466253
8486-AYEQH,31,1,0,1,76.05,2227.8,0,0.013915073166352454
1527-SXDPN,52,1,2,3,96.25,4990.25,1,0.010420319623265367
6029-WTIPC,37,1,0,1,101.1,3744.05,1,0.009882346656695289
8634-CILSZ,69,1,1,3,104.7,7220.35,1,0.009556323446924317
5419-JKZNQ,30,1,0,0,77.9,2351.45,0,0.012758085436645476
2495-KZNFB,33,1,0,1,90.65,2989.6,0,0.011038265988761039
1409-PHXTF,54,1,2,1,110.45,6077.75,0,0.008884866932664225
4560-WQAQW,59,1,1,3,68.7,4070.95,0,0.014492931625296307
9591-YVTEB,55,0,0,1,44.85,2479.05,0,0.02218591799277949
9309-BZGNT,69,0,1,2,29.8,2134.3,0,0.03232910087616549
4274-DRSQT,66,1,1,3,88.9,6000.1,0,0.010999816669722171
2027-DNKIV,37,1,1,0,58.75,2203.1,0,0.01679451681721211
8075-GXIUB,9,1,1,2,19.85,183.15,0,0.04914004914004914
2885-HIJDH,69,1,2,3,86.9,6194.1,0,0.011139632876446941
5424-RLQLC,10,1,0,0,59.65,638.95,0,0.01565067689177557
6682-QJDGB,40,1,0,0,55.25,2139.2,1,0.018698578908002993
6507-DTJZV,13,1,0,2,66.4,831.75,0,0.01562969642320409
8780-IXSTS,6,1,0,1,90.1,521.3,1,0.011509687320161137
7673-BQGKU,69,1,2,3,20.15,1337.5,0,0.05158878504672897
6723-WSNTY,66,1,1,2,108.1,7181.95,0,0.00918970474592555
9530-EHPOH,11,1,0,1,53.75,608.0,1,0.018092105263157895
2725-IWWBA,46,1,1,0,56.9,2560.1,0,0.01796804812312019
0345-HKJVM,6,1,0,1,89.3,577.6,1,0.01038781163434903
1061-PNTHC,56,1,0,0,109.6,5953.0,0,0.009407021669746347
0394-YONDK,70,1,2,2,25.15,1790.15,0,0.03910286847470882
6574-MCOEH,33,1,1,1,79.15,2531.4,0,0.013036264517658212
7399-QHBJS,72,1,2,2,66.75,4760.3,0,0.015125097157742158
3049-SOLAY,3,1,0,1,95.2,292.85,1,0.010244152296397472
0997-YTLNY,19,1,0,0,48.8,953.65,0,0.019923452000209722
3317-HRTNN,5,0,0,1,45.7,198.0,1,0.025252525252525252
9479-HYNYL,71,1,2,2,80.7,5705.05,0,0.012445114416175143
3235-ETOOB,8,1,0,1,74.5,609.9,1,0.013116904410559108
9708-KFDBY,1,1,0,2,20.55,20.55,0,0.048661800486618
8058-INTPH,1,1,0,1,79.65,79.65,1,0.012554927809165096
3642-GKTCT,61,1,1,0,115.1,6993.65,0,0.008722197993894463
0774-RMNUW,71,0,2,3,59.7,4122.65,0,0.017221932494875872
1334-PDUKM,68,1,1,2,86.45,5762.95,0,0.011799512402502191
0756-MPZRL,46,0,1,2,33.7,1537.85,0,0.02991188997626557
2242-MFOTG,33,1,1,3,80.1,2603.3,0,0.012676218645565243
2927-CVULT,53,1,2,3,104.05,5566.4,0,0.00952141419948261
2144-BFDSO,50,1,0,3,108.75,5431.9,0,0.009204882269555773
8745-PVESG,57,0,1,2,41.1,2258.25,0,0.02524078379275988
7647-GYYKX,54,1,2,3,20.35,1092.35,0,0.04943470499382067
5647-FXOTP,60,1,0,1,105.9,6401.25,0,0.009373169302870533
5569-OUICF,28,1,0,2,101.3,2812.2,1,0.009956617594765665
8821-XNHVZ,1,1,0,0,80.05,80.05,1,0.01249219237976265
2082-OJVTK,29,1,0,1,89.2,2698.35,1,0.01074730854040432
9700-ISPUP,10,1,0,1,65.5,616.9,0,0.016210082671421624
9839-ETQOE,43,0,0,1,40.45,1912.85,0,0.022479546226834304
6078-VESFR,13,1,0,3,70.45,849.1,0,0.015310328583205747
9027-TMATR,43,1,2,1,78.8,3460.3,0,0.012426668207958846
5940-NFXKV,19,1,0,1,83.65,1465.75,1,0.012962647108988572
1941-HOSAM,1,1,0,1,90.1,90.1,0,0.011098779134295229
9110-HSGTV,69,1,2,2,82.45,5555.3,0,0.012420571346281929
0704-VCUMB,61,1,2,2,20.25,1278.8,0,0.04770096965905537
6171-ZTVYB,43,1,0,3,66.25,2907.35,0,0.014790100951037888
8053-WWDRO,6,1,0,3,19.5,146.3,1,0.041011619958988374
9564-KCLHR,1,1,0,0,51.25,51.25,1,0.01951219512195122
1935-IMVBB,56,1,0,0,89.7,4952.95,0,0.011306393159632139
2535-PBCGC,70,0,2,3,64.55,4504.9,0,0.015538635707784857
2082-CEFLT,1,1,0,1,45.6,45.6,1,0.021929824561403508
1470-PSXNM,49,1,1,1,93.65,4520.15,0,0.010840348218532572
1213-NGCUN,6,1,0,3,49.65,267.35,1,0.022442491116513932
2498-XLDZR,32,1,2,0,73.6,2316.85,0,0.013811856615663509
9866-OCCKE,72,1,2,0,109.75,8075.35,0,0.008916022215755354
5338-YHWYT,37,1,2,2,61.45,2302.35,0,0.016070536625621648
7718-UPSKJ,69,1,1,2,106.4,7251.9,0,0.009514747859181731
8731-WBBMB,26,1,0,3,81.9,2078.55,0,0.012508720021168603
1448-CYWKC,58,1,1,2,105.2,6225.4,0,0.009316670414752466
7901-IIDQV,24,1,1,3,54.6,1242.25,0,0.01931978265244516
2690-DVRVK,5,1,1,1,20.55,99.45,0,0.05027652086475616
5688-KZTSN,15,1,0,1,20.0,288.05,1,0.05207429265752473
1270-XKUCC,30,1,2,0,19.7,599.25,0,0.05006257822277847
0334-ZFJSR,55,1,1,2,66.05,3462.1,0,0.015886311776089658
2894-QOJRX,25,0,0,3,34.0,853.0,1,0.029308323563892145
5747-PMBSQ,10,1,0,0,92.5,934.1,1,0.010705491917353602
5583-EJXRD,44,0,2,2,54.05,2375.2,0,0.01852475581003705
4565-EVZMJ,47,1,1,0,58.9,2813.05,0,0.016707843799434775
3143-JQEGI,13,1,0,1,88.35,1222.8,1,0.010631337912986588
6386-SZZKH,49,1,2,3,107.95,5293.2,1,0.009257160129978086
3327-YBAKM,64,1,1,0,96.9,6314.35,0,0.010135643415395091
9441-QHEVC,1,1,0,0,19.1,19.1,0,0.05235602094240837
6705-LNMDD,20,1,0,0,50.0,1003.05,0,0.019939185484272967
2580-ASVVY,37,0,2,1,45.4,1593.1,0,0.023225158496014062
3370-GQEAL,30,1,0,1,85.45,2509.95,0,0.01195242933126158
5032-USPKF,38,1,1,3,84.1,3187.65,0,0.01192100763885621
2982-IHMFT,1,1,0,0,74.45,74.45,1,0.013431833445265278
3521-SYVOR,37,1,0,1,64.75,2345.2,1,0.01577690602080846
4254-QPEDE,52,0,2,2,66.25,3330.1,0,0.015615146692291523
6283-GITPX,71,1,2,2,76.9,5522.7,0,0.012856030564759991
9526-JAWYF,26,1,0,1,89.8,2335.3,1,0.011133473215432706
0771-CHWSK,66,1,2,2,74.6,4798.4,0,0.01375458486162054
9788-HNGUT,72,1,2,2,116.95,8594.4,0,0.008377548170901984
9495-REDIY,25,0,1,2,40.65,970.55,0,0.02575859048992839
5375-XLDOF,69,1,2,3,114.35,7665.8,0,0.009001017506326802
1172-VIYBP,53,1,2,3,69.7,3686.05,0,0.014378535288452407
5649-VUKMC,12,1,1,0,95.5,1115.15,1,0.010760884185983947
6559-PDZLR,26,1,0,1,98.65,2537.0,0,0.010248324793062672
8992-OBVDG,21,1,0,0,61.65,1393.6,0,0.015068886337543054
4273-MBHYA,1,1,0,1,89.35,89.35,0,0.011191941801902631
4724-WXVWF,48,1,0,1,95.4,4445.3,0,0.010797921400130474
5701-GUXDC,26,0,1,2,35.4,978.6,0,0.02656856734109953
1460-UZPRJ,60,1,2,0,19.95,1258.15,0,0.047689067281325756
6082-GLJIX,18,1,0,0,19.25,331.35,0,0.05432322317790855
5143-EGQFK,10,0,0,1,29.65,291.4,1,0.03431708991077557
4919-IKATY,5,1,0,1,84.5,453.75,1,0.011019283746556474
2495-TTHBQ,4,1,1,0,20.4,84.75,0,0.0471976401179941
0485-ZBSLN,65,1,2,2,24.75,1715.1,0,0.037898664800886245
3810-PJUHR,70,1,2,0,25.35,1715.15,0,0.04081275690172871
9050-QLROH,18,1,0,2,90.7,1597.25,1,0.011269369228361246
0847-HGRML,62,1,2,3,20.0,1250.1,0,0.049596032317414614
8232-CTLKO,66,1,2,1,59.75,3996.8,0,0.016513210568454763
9227-YBAXE,65,1,2,3,82.5,5215.1,0,0.012463807021917125
6168-WFVVF,3,1,0,1,70.3,235.5,1,0.012738853503184714
9860-LISIZ,34,1,0,0,20.35,673.2,0,0.050505050505050504
0112-QAWRZ,16,1,0,3,90.8,1442.2,0,0.01109416169740674
0877-SDMBN,54,1,1,3,103.95,5639.05,1,0.009576081077486455
2786-GCDPI,50,1,0,1,104.95,5222.35,0,0.009574233821938399
4043-MKDTV,71,1,2,1,105.25,7291.75,0,0.00973703157678198
8065-YKXKD,10,1,0,1,74.75,799.65,1,0.012505471143625336
9637-EIHEQ,1,1,0,1,50.8,50.8,1,0.01968503937007874
9229-RQABD,18,1,1,0,23.75,424.5,0,0.04240282685512368
8313-KTIHG,4,1,0,1,61.3,249.4,0,0.01603849238171612
5320-BRKGK,58,1,2,0,75.8,4415.75,0,0.013134801562588462
6284-KMNUF,56,1,1,1,98.0,5270.6,0,0.01062497628353508
9689-PTNPG,2,1,0,1,80.25,144.55,1,0.013836042891732963
9465-RWMXL,32,1,0,1,78.9,2447.95,1,0.01307216242161809
6229-UOLQL,56,0,1,0,52.0,2884.9,0,0.019411418073416755
2362-IBOOY,36,1,0,1,84.75,3050.15,1,0.011802698227956002
3137-LUPIX,4,1,0,0,64.4,253.0,0,0.015810276679841896
0843-WTBXE,53,1,0,3,85.45,4517.25,1,0.011732802036637334
6143-JQKEA,10,1,0,2,45.8,436.2,0,0.02292526364053187
8676-OOQEJ,4,0,0,1,30.5,118.4,0,0.03378378378378378
5515-IDEJJ,1,1,0,0,19.9,19.9,1,0.05025125628140704
9701-CDXHR,51,1,0,0,69.15,3649.6,0,0.013974134151687856
7450-NWRTR,12,1,0,1,99.45,1200.15,1,0.00999875015623047
8124-NZVGJ,6,0,1,0,49.25,255.6,0,0.023474178403755867
2162-FRZAA,63,0,2,3,39.35,2395.05,0,0.026304252520824196
5376-DEQCP,1,1,0,1,70.6,70.6,1,0.0141643059490085
5118-MUEYH,48,1,0,2,105.1,5083.55,0,0.009442220495519862
9095-HFAFX,5,1,0,2,81.0,389.6,1,0.012833675564681724
5627-TVBPP,35,1,1,2,20.1,644.5,0,0.05430566330488751
2379-ENZGV,6,1,0,1,84.85,523.5,1,0.011461318051575931
3936-QQFLL,2,1,0,0,19.75,39.3,0,0.050890585241730284
2589-AYCRP,50,1,1,3,19.75,989.05,0,0.05055356149840756
4067-HLYQI,33,1,0,3,70.4,2406.1,0,0.013715140684094594
5124-EOGYE,31,1,2,0,20.45,638.55,0,0.04854749040795553
5057-RKGLH,9,1,2,0,20.35,191.1,0,0.04709576138147567
0292-WEGCH,54,1,0,1,86.2,4524.05,0,0.011936207601595914
8910-ICHIU,46,1,1,2,95.65,4664.2,0,0.009862355816645942
4097-YODCF,34,1,1,1,103.8,3470.8,0,0.009796012446698168
9715-WZCLW,71,1,2,1,97.2,6910.3,0,0.010274517748867631
9786-YWNHU,63,1,2,0,63.55,4014.2,0,0.015694285287230332
6407-GSJNL,51,1,2,3,24.95,1288.0,0,0.039596273291925464
6005-OBZPH,26,1,0,1,89.15,2277.65,1,0.011415274515399644
4049-ZPALD,64,1,2,3,99.0,6375.8,0,0.010037956021205182
7932-WPTDS,1,0,0,1,24.8,24.8,1,0.04032258064516129
3733-UOCWF,61,1,1,3,85.55,5251.75,0,0.011615175893749703
6833-JMZYP,15,1,0,2,94.0,1505.45,0,0.009963798199873792
2722-VOJQL,64,1,1,2,105.65,6903.1,1,0.009271196998449971
1310-QRITU,18,1,0,1,50.3,913.3,0,0.0197087484944706
8961-QDZZJ,57,1,1,1,95.0,5535.8,0,0.010296614762094007
9715-SBVSU,14,1,2,3,61.4,815.55,0,0.017166329470909205
8490-BXHEO,18,1,0,2,80.55,1411.65,0,0.01275103602167676
7173-TETGO,72,1,2,3,78.5,5602.25,0,0.012851979115533938
7929-SKFGK,70,1,2,2,114.3,8244.3,0,0.008490714796889974
2300-RQGOI,38,1,2,0,20.05,741.5,0,0.05124747134187458
3563-SVYLG,68,1,2,2,62.65,4375.8,0,0.01554001554001554
5228-EXCET,13,1,0,1,80.85,1008.7,1,0.01288787548329533
6435-VWCCY,65,1,2,2,92.7,5968.4,0,0.01089069097245493
4998-IKFSE,30,1,0,1,100.45,3096.9,0,0.00968710646130001
8630-QSGXK,51,1,2,3,75.2,3901.25,0,0.013072733098365909
2455-USLMV,31,1,0,2,84.75,2613.4,0,0.011861942297390373
7394-FKDNK,9,1,0,1,89.45,853.1,1,0.010549759699917945
9488-FVZCC,72,1,2,3,79.5,5661.7,0,0.012717028454351168
6331-LWDTQ,10,1,0,2,72.15,794.25,1,0.012590494176896443
5995-WWKKG,37,1,1,1,19.8,695.05,0,0.05323358031796274
1597-FZREH,2,1,0,1,76.4,160.8,1,0.01243781094527363
7879-CGSFV,55,1,1,0,100.9,5552.05,0,0.009906250844282743
9921-EZKBY,33,1,0,3,95.3,3275.15,0,0.010075874387432637
7432-FFVAR,46,1,1,3,90.95,4236.6,0,0.010857763300760043
7246-ZGQDF,1,1,0,1,54.5,54.5,0,0.01834862385321101
7000-WCEVQ,20,1,0,0,61.6,1174.35,1,0.0170306978328437
0727-IWKVK,9,1,0,1,79.9,741.7,1,0.012134286099501145
5959-BELXA,32,1,0,2,96.15,3019.25,1,0.010598658607270018
4456-RHSNB,19,1,0,3,49.6,962.9,0,0.0197320594038841
3512-IZIKN,70,1,2,2,65.3,4759.75,1,0.014706654761279478
2481-SBOYW,61,1,2,2,25.0,1498.35,0,0.040711449260853606
7109-MFBYV,26,1,0,1,45.45,1233.15,0,0.021084215221181524
1833-TCXKK,45,1,0,3,107.75,4882.8,0,0.009216023593020397
1832-PEUTS,62,1,2,2,89.1,5411.65,0,0.011456764572727358
6141-OOXUQ,1,1,0,0,19.65,19.65,1,0.050890585241730284
8660-BUETV,3,1,0,0,44.75,148.05,0,0.020263424518743665
0580-PIQHM,41,1,1,3,101.6,3930.55,0,0.01043111014997901
5696-CEIQJ,67,1,2,3,103.15,6895.5,0,0.00971648176346893
7503-ZGUZJ,1,1,0,0,84.65,84.65,1,0.011813349084465446
1696-HXOWK,71,1,1,0,95.65,6856.95,0,0.010354457885794704
3026-ATZYV,37,1,1,3,75.1,2658.8,0,0.013916052354445613
4012-YCFAI,60,1,2,0,61.35,3766.2,0,0.015931177314003505
2506-TNFCO,1,1,0,1,69.55,69.55,1,0.014378145219266714
9970-QBCDA,6,1,0,2,19.7,129.55,0,0.04631416441528367
8718-PTMEZ,13,0,0,1,31.05,347.25,1,0.037437005039596835
9496-IVVRP,11,1,0,3,51.0,581.7,0,0.018910091112257176
2207-OBZNX,7,1,0,0,51.0,354.05,1,0.01977121875441322
2657-VPXTA,10,1,0,1,88.85,929.45,0,0.01075905105169724
6551-VLJMV,34,1,2,2,20.05,679.0,0,0.050073637702503684
1221-GHZEP,62,1,2,0,65.1,3846.75,0,0.01611750178722298
9289-LBQVU,64,1,1,0,70.15,4480.7,0,0.014283482491574977
6142-VSJQO,1,1,0,3,44.35,44.35,1,0.02254791431792559
3458-IDMFK,25,1,2,0,20.75,499.4,0,0.05006007208650381
6933-FHBZC,26,1,1,0,56.05,1553.2,0,0.01673963430337368
0221-NAUXK,10,1,1,3,19.95,219.5,0,0.04555808656036447
9770-KXGQU,53,1,1,0,98.6,5311.85,0,0.00997769138812278
6437-UKHMV,7,1,0,1,79.7,586.05,1,0.011944373346984047
6538-POCHL,33,1,0,2,79.0,2576.8,0,0.01280658180689227
6726-NNFWD,71,1,2,2,89.45,6435.25,0,0.011032982401616098
3002-WQZWT,29,1,0,1,74.2,1993.25,0,0.014549103223378905
4277-UDIEF,24,1,0,3,81.0,1923.85,0,0.012474985056007486
1208-NBVFH,20,1,0,1,49.6,939.8,0,0.02128112364332837
4912-PIGUY,1,1,0,1,84.6,84.6,0,0.011820330969267141
1114-CENIM,54,1,0,2,55.0,3092.65,1,0.01746075372253569
6060-DRTNL,5,1,0,0,84.85,415.55,1,0.01203224642040669
2725-TTRIQ,72,1,2,3,84.2,5986.55,0,0.012026960436311398
3374-TTZTK,52,1,2,1,106.3,5487.0,0,0.009476945507563332
8990-ZXLSU,9,1,0,1,69.05,651.5,0,0.013814274750575594
2275-RBYQS,1,1,0,0,45.4,45.4,0,0.022026431718061675
8473-VUVJN,1,1,0,1,73.65,73.65,1,0.01357773251866938
6289-CPNLD,33,1,1,0,73.9,2405.05,1,0.013721128458867799
5536-SLHPM,55,1,0,1,77.75,4458.15,1,0.012336955912205736
4419-UJMUS,69,1,2,1,99.35,6856.45,0,0.010063516834513488
7794-JASDG,1,1,0,0,50.75,50.75,0,0.019704433497536946
7609-YBPXG,54,1,2,3,87.1,4735.2,0,0.011403953370501775
5519-TEEUH,33,1,1,0,20.15,682.15,0,0.048376456791028366
7856-GANIL,45,1,1,3,98.7,4525.8,0,0.00994299350391091
0804-XBFBV,11,0,0,1,25.2,321.05,0,0.03426257592275347
2676-OXPPQ,6,1,0,3,55.7,335.65,0,0.017875763444063757
3703-TTEPD,21,1,0,3,65.35,1424.4,0,0.014743049705139006
2799-TSLAG,65,1,2,3,25.3,1748.55,0,0.03717365817391553
0196-VULGZ,6,1,0,1,84.35,474.9,1,0.012634238787113077
8837-VVWLQ,8,1,0,1,84.95,668.4,1,0.01196888090963495
2696-NARTR,11,1,0,1,73.85,926.25,1,0.011875843454790824
2208-NKVVH,43,1,2,0,24.25,1077.95,0,0.039890532956074025
7614-QVWQL,49,0,1,3,51.8,2541.25,1,0.01928184948352189
1976-CFOCS,1,1,0,1,46.0,46.0,1,0.021739130434782608
4631-OACRM,15,1,0,1,79.4,1156.1,1,0.012974656171611454
7139-JZFVG,60,1,2,3,60.5,3694.45,0,0.016240577081838976
4987-GQWPO,17,0,0,2,25.1,382.8,0,0.044409613375130615
3755-JBMNH,16,1,0,3,71.8,1167.8,1,0.013700976194553863
1757-TCATG,35,1,1,3,20.05,746.75,0,0.04686976899899565
6345-ULYRW,44,1,1,0,88.4,3912.9,1,0.011244856755858826
4776-XSKYQ,12,0,1,2,30.25,368.85,0,0.032533550223668155
8048-DSDFQ,1,1,0,0,20.2,20.2,0,0.04950495049504951
5753-QQWPW,28,1,1,1,59.9,1654.7,0,0.01692149634374811
6010-DDPPW,70,1,2,3,25.15,1940.85,0,0.03606667181904836
1809-DMJHQ,5,1,0,0,46.0,221.7,1,0.02255299954894001
6693-FRIRW,18,1,0,2,101.3,1794.65,0,0.010029810826623575
6586-MYGKD,70,1,2,2,76.95,5289.8,0,0.013233014480698703
3173-NVMPX,9,1,0,0,55.3,501.2,0,0.017956903431763767
0248-PGHBZ,67,1,2,3,92.45,6140.85,0,0.010910541700253221
0623-GDISB,1,1,0,3,48.45,48.45,0,0.02063983488132095
2892-GESUL,18,1,2,0,19.35,309.25,0,0.0582053354890865
6923-EFPNL,4,1,0,2,51.75,201.1,1,0.019890601690701143
7472-EQOAV,71,1,1,3,86.7,6179.35,0,0.01148988162185343
9574-RKJIF,30,1,0,1,94.4,2838.7,1,0.010568217846197204
2043-WVTQJ,1,1,0,0,55.7,55.7,0,0.017953321364452424
8034-RYTVV,55,1,1,2,84.25,4589.85,0,0.01198296240617885
3863-QSTYI,59,1,0,1,64.65,3735.45,0,0.015794616445140477
2619-WFQWU,1,1,0,0,70.15,70.15,1,0.014255167498218103
5044-LRQAQ,7,1,0,3,69.2,477.55,0,0.014658150978955084
1716-LSAMB,45,1,2,3,54.65,2553.7,0,0.017621490386498025
1333-PBMXB,54,1,1,3,24.75,1342.15,0,0.04023395298588086
6546-OPBBH,51,1,1,0,23.95,1216.35,0,0.041928721174004195
5985-BEHZK,72,1,1,2,105.0,7578.05,0,0.009501124959587229
9127-QRZMH,44,1,1,3,59.85,2603.95,0,0.0168974058641679
5919-VCZYM,2,1,0,0,20.05,42.7,0,0.046838407494145196
9644-KVCNC,66,1,1,3,92.15,6056.9,0,0.01089666330961383
2137-DQMEV,68,0,1,0,44.8,2983.65,0,0.022790876946022488
8174-LNWMW,31,1,2,2,20.9,689.35,0,0.04496989918038732
9279-CJEOJ,21,1,0,3,95.4,2025.1,0,0.010369858278603527
7964-VEXDG,21,1,0,1,80.35,1747.2,0,0.012019230769230768
2404-JIBFC,55,1,2,3,85.1,4657.95,0,0.01180776951233912
0778-NELLA,9,0,0,2,34.7,296.1,1,0.0303951367781155
8029-XYPWT,71,1,2,3,115.05,8016.6,0,0.008856622508295288
4614-NUVZD,1,1,0,1,81.1,81.1,1,0.012330456226880395
4632-PAOYU,22,1,1,0,19.95,433.5,0,0.05074971164936563
3803-KMQFW,1,1,0,0,20.55,20.55,1,0.048661800486618
6804-GDMOI,61,1,2,1,106.6,6428.4,1,0.00948914193267376
2990-OGYTD,67,1,2,3,86.15,5883.85,0,0.011387101982545441
6646-JPPHA,14,1,0,1,78.85,1043.8,0,0.013412531136232995
9572-MTILT,59,1,0,1,106.75,6252.9,1,0.009435621871451647
7658-UYUQS,21,1,0,3,86.55,1857.25,0,0.011307039978462781
7880-XSOJX,4,0,0,0,42.4,146.4,0,0.0273224043715847
9611-CTWIH,3,1,0,1,89.45,240.45,1,0.012476606363069246
4589-IUAJB,70,1,2,3,24.25,1724.15,0,0.040599715801989386
0329-GTIAJ,3,1,0,1,97.9,315.3,1,0.009514747859181731
8746-BFOAJ,21,1,1,3,20.5,429.55,0,0.04888837155162379
8457-XIGKN,20,1,0,2,19.6,356.15,0,0.056156113996911415
6072-NUQCB,22,1,1,3,20.25,488.25,0,0.04505888376856119
6629-CZTTH,1,1,0,0,55.7,55.7,1,0.017953321364452424
8838-GPHZP,63,1,2,0,20.6,1298.7,0,0.04851004851004851
8750-QWZAJ,70,1,2,3,19.8,1378.75,0,0.050770625566636446
5364-EVNIB,13,1,0,1,79.8,973.45,1,0.013354563665314088
6918-UMQCG,5,1,0,1,80.2,384.25,0,0.013012361743656473
0675-NCDYU,72,1,2,2,116.4,8543.25,0,0.00842770608375033
6339-DKLMK,13,0,0,1,31.65,389.95,0,0.033337607385562254
1346-PJWTK,61,1,0,2,94.15,5731.85,0,0.010642288266441027
5088-QZLRL,1,1,0,1,20.65,20.65,0,0.04842615012106538
8023-QHAIO,56,1,0,3,76.85,4275.75,0,0.013097117464772262
4397-FRLTA,4,1,0,0,20.15,84.5,0,0.047337278106508875
3057-VJJQE,35,1,2,0,55.25,1924.1,0,0.018190322748297908
5087-SUURX,18,0,0,1,39.05,669.85,1,0.026871687691274165
2302-OUZXB,72,1,2,3,82.15,5784.3,0,0.012447487163528862
8133-ANHHJ,49,1,1,3,103.0,5166.2,0,0.009484727652820255
2270-CHBFN,44,1,0,2,95.1,4060.55,0,0.010835970496607603
0013-EXCHZ,3,1,0,0,83.9,267.4,1,0.011219147344801795
5982-FPVQN,37,1,0,1,95.15,3532.85,0,0.010473130758452808
9107-UKCKY,61,1,1,1,79.8,4914.8,0,0.012411491820623422
4654-ULTTN,70,1,2,2,74.8,5315.8,0,0.01316829075585989
5550-VFRLC,1,1,0,1,69.85,69.85,1,0.014316392269148177
5546-BYZSM,41,1,0,1,20.45,775.6,0,0.052862300154718926
1492-KGETH,70,1,1,3,78.35,5445.95,0,0.012853588446460213
4929-BSTRX,1,1,0,0,53.55,53.55,1,0.018674136321195144
4163-HFTUK,51,1,1,1,19.1,1007.8,0,0.050605278825163726
8215-NGSPE,42,1,2,0,20.0,833.55,0,0.0503868994061544
2225-ZRGSG,70,1,2,3,93.9,6579.05,1,0.01063983401858931
8859-YSTWS,48,1,1,3,19.95,1004.5,0,0.047784967645594825
5271-YNWVR,68,1,2,1,113.15,7856.0,1,0.008655804480651732
7601-DHFWZ,48,1,2,2,24.0,1183.05,0,0.04057309496640041
2657-ALMWY,26,1,0,1,84.95,2169.75,1,0.011982947344164075
6330-JKLPC,11,1,0,3,80.5,896.9,1,0.012264466495707437
4667-OHGKG,1,1,0,0,19.3,19.3,1,0.05181347150259067
1998-VHJHK,27,1,1,0,19.15,501.35,0,0.05385459259998005
1707-HABPF,46,1,1,3,91.3,4126.35,0,0.011147866758757738
1660-HSOOQ,1,1,0,0,49.65,49.65,1,0.02014098690835851
7253-UVNDW,46,1,2,2,54.35,2460.15,1,0.01869804686706095
0487-VVUVK,25,1,0,0,19.15,477.6,0,0.05234505862646566
7228-OMTPN,4,1,0,1,88.45,370.65,1,0.010791852151625524
5063-IUOKK,13,1,2,0,19.75,265.75,0,0.04891815616180621
4508-OEBEY,31,1,1,2,75.5,2424.45,0,0.012786405164057829
0027-KWYKW,23,1,0,1,83.75,1849.95,0,0.012432768453201437
2308-STERM,2,1,0,0,19.4,61.05,0,0.03276003276003276
5982-XMDEX,65,1,2,3,26.5,1698.55,0,0.03826793441464779
6284-AHOOQ,22,1,0,3,90.5,1910.6,1,0.01151470742175233
6051-PTVNS,55,1,1,2,19.15,998.1,0,0.05510469892796313
2344-JMOGN,9,1,0,0,94.85,890.6,1,0.010105546822366944
3799-ISUZQ,7,1,0,3,69.95,529.5,1,0.013220018885741265
2877-VDUER,35,0,1,0,40.9,1383.6,0,0.0252963284186181
9152-AMKAK,6,1,2,0,80.25,493.4,0,0.012160518848804217
1794-HBQTJ,1,1,0,2,48.6,48.6,1,0.0205761316872428
9432-VOFYX,17,1,0,1,70.8,1207.0,0,0.014084507042253521
8049-WJCLQ,10,1,0,0,60.2,563.5,0,0.01774622892635315
6586-PSJOX,15,1,1,2,55.2,864.55,0,0.017350066508588283
2460-FPSYH,40,0,0,1,55.8,2109.35,1,0.018963187711854363
9705-ZJBCG,13,1,1,3,54.15,701.05,0,0.01854361315170102
